"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        ESCENARIO: ServiceNow envía la misma baja dos veces con el mismo txn_id.

        El primer POST registra la transacción y retorna 202.
        El segundo POST detecta el txn_id duplicado y retorna 200 con el
        mismo txn_id — sin volver a contactar la OLT (0 re-ejecuciones).

        Resultado esperado: primer POST → 202, segundo POST → 200, mismo txn_id.
        ","7","test_idp01_txn_id_duplicado_retorna_200_con_txn_original[TCH[00]]","tests.api","2026-07-20","passed","2026-07-20","TestIdempotenciaBaja","test_feature_flags_postventa","",""
"
        ESCENARIO: Huawei FTTH — cambio de puerto PON en la misma OLT Huawei.

        Misma lógica que FIB-01 pero con comandos Huawei (display/undo ont).
        Komands debe manejar la secuencia de comandos Huawei correctamente.

        Resultado esperado: HTTP 202 con status=PENDING y txn_id.
        ","4","test_fib03_huawei_ftth_cambio_puerto_pon_acepta_y_encola[TCH[00]]","tests.api","2026-07-20","passed","2026-07-20","TestFiberChangeHappyPath","test_fiber_change","",""
"PV-RST: Reset exitoso — combinaciones VNO × OLT faltantes en la matriz.","4","test_rst_matriz_success[PV-RST-278-CVTR-OLT-VAL-002-True]","tests.api","2026-07-20","passed","2026-07-20","","test_reset_ont","",""
"
        ESCENARIO: Rollback Komands→BP — flag FTTH desactivado para la VNO seleccionada.

        Cuando el Feature Flag está desactivado, Komands rechaza la operación
        con KMD-4001 y dice a ServiceNow que use BluePlanet.
        Este mecanismo permite un rollback sin deploys.

        Resultado esperado: respuesta con error KMD-4001.
        ","8","test_flg02_flag_desactivado_baja_retorna_kmd4001[CVTR[02]]","tests.api","2026-07-20","passed","2026-07-20","TestFeatureFlagsBaja","test_feature_flags_postventa","",""
"
        ESCENARIO: Rol ADMIN realiza swap desde el portal.

        Resultado esperado: HTTP 202.
        ","3","test_ont10_admin_puede_hacer_swap","tests.api","2026-07-20","passed","2026-07-20","TestSwapRBACPortal","test_device_modification","",""
"
        ESCENARIO: Nokia FTTH — cambio de puerto PON en la misma OLT Nokia.

        El cliente continúa en OLT-SAN-001 pero pasa del puerto 3 al puerto 4
        (por ejemplo, por mantenimiento del puerto de origen).
        Komands debe encolar el cambio y responder 202 con txn_id.

        Resultado esperado: HTTP 202 con status=PENDING y txn_id.
        ","4","test_fib01_nokia_ftth_cambio_puerto_pon_acepta_y_encola[TCH[00]]","tests.api","2026-07-20","passed","2026-07-20","TestFiberChangeHappyPath","test_fiber_change","",""
"PV-ONT: Alta falla → ROLLED_BACK — combinaciones VNO × OLT faltantes.

    El centinela new_serial_ont=""FAIL00000000"" hace que el mock devuelva ROLLED_BACK
    (simula que la baja del ONT viejo fue exitosa pero el alta del nuevo falló).
    ","4","test_ont_matriz_fallo_alta_rolled_back[PV-ONT-257-CVTR-OLT-VAL-002-True]","tests.api","2026-07-20","passed","2026-07-20","","test_device_modification","",""
"
        ESCENARIO: Token con formato inválido (no es un JWT).

        Resultado esperado: HTTP 401.
        ","3","test_mod09_token_malformado_devuelve_401","tests.api","2026-07-20","passed","2026-07-20","TestModificacionSinAutenticacion","test_modification","",""
"
        ESCENARIO: Consulta de acceso con source=live (PV-QRY-002).

        Con source=live Komands dispara SSH a la OLT y retorna el estado
        en tiempo real, sin pasar por caché Redis. Es más lento que cache
        pero garantiza datos actualizados. El mock devuelve source=live
        en la respuesta para confirmar que el parámetro fue procesado.

        Resultado esperado: HTTP 200 con campo source == ""live"".
        ","3","test_qry07_acceso_source_live_devuelve_200[ENTEL[03]]","tests.api","2026-07-20","passed","2026-07-20","TestConsultaAcceso","test_queries","",""
"
        ESCENARIO: SPEED_CHANGE Nokia FTTH sin indicar el nuevo perfil de velocidad.

        SPEED_CHANGE sin new_speed_profile no puede generar el comando 'line-profile'
        correcto — falta el valor fundamental de la operación.

        Resultado esperado: CommandBuilderError con mención de 'new_speed_profile'.
        ","1","test_nokia_speed_change_sin_perfil_lanza_error","tests.unit","2026-07-20","passed","2026-07-20","TestModificacionValidacion","test_command_builder","",""
"PV-PAR-314: Paridad Modificación velocidad SSAA Entel/Nokia — Komands ≡ BluePlanet.","0","test_par314_entel_nokia_ssaa_modificacion_paridad_komands_blueplanet","tests.api","2026-07-20","skipped","2026-07-20","TestParidadENTELNokiaSSAA","test_par_provision","",""
"
        ESCENARIO: Cliente Huawei FTTH en OLT-SAN-002 migra de puerto PON 2 a puerto PON 3
        en la misma OLT Huawei.

        Huawei requiere resolver el INDEX dinámico del service-port antes de ejecutar
        los comandos undo/add. Si el INDEX no se puede resolver, la operación falla
        antes de tocar la red.

        Resultado esperado: HTTP 202 con txn_id.
        ","4","test_fm02_huawei_gpon_reasignacion_puerto_pon_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestFiberModificationHappyPath","test_fiber_modification","",""
"
        ESCENARIO: Desbloqueo de servicio Huawei FTTH.

        Resultado esperado: HTTP 202.
        ","3","test_mod06_huawei_unblock_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestModificacionValida","test_modification","",""
"
        ESCENARIO: Intentar UPDATE en audit_log → PostgreSQL lo rechaza.

        Mismo concepto que DB-004 pero aplicado a la tabla audit_log completa
        (DB-004 verifica el trigger, DB-016 verifica la política de roles).

        Resultado esperado: UPDATE statement devuelve PermissionError.
        ","0","test_db16_audit_log_inmutable_no_permite_update","tests.api","2026-07-20","skipped","2026-07-20","TestAuditLog","test_database","",""
"PV-PAR-299: Paridad Modificación velocidad FTTH DirecTV/Huawei MA5600T — Komands ≡ BluePlanet.","0","test_par299_dtv_huawei5600t_modificacion_paridad_komands_blueplanet","tests.api","2026-07-20","skipped","2026-07-20","TestParidadDTVHuaweiMA5600T","test_par_provision","",""
"
        ESCENARIO: Activación Huawei SSAA con grupos A y C.

        Cada grupo necesita su propio service-port.

        Resultado esperado: al menos 2 comandos service-port.
        ","0","test_huawei_ssaa_dos_grupos_genera_dos_service_ports","tests.unit","2026-07-20","passed","2026-07-20","TestHuaweiSSAA","test_command_builder","",""
"
        ESCENARIO: Agregar servicio IPTV a acceso Nokia FTTH existente (PV-MOD-006).

        A diferencia de SERVICE_REMOVE (MOD-22) que Nokia no soporta,
        ADD_SERVICE con u_iptv=""T"" reconfigura la VLAN de IPTV en el
        service-port Nokia existente sin crear un port nuevo.

        Resultado esperado: HTTP 202.
        ","3","test_mod28_add_service_iptv_nokia_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestModificacionNuevosServicios","test_modification","",""
"
        ESCENARIO: Huawei FTTH — cambio de puerto PON en la misma OLT Huawei.

        Misma lógica que FIB-01 pero con comandos Huawei (display/undo ont).
        Komands debe manejar la secuencia de comandos Huawei correctamente.

        Resultado esperado: HTTP 202 con status=PENDING y txn_id.
        ","5","test_fib03_huawei_ftth_cambio_puerto_pon_acepta_y_encola[ENTEL[03]]","tests.api","2026-07-20","passed","2026-07-20","TestFiberChangeHappyPath","test_fiber_change","",""
"
        ESCENARIO: Con Flag OFF, BluePlanet responde HTTP 202 a /activation.

        Precondición: feature_flag enabled=FALSE para todos los VNOs.
        Acción: POST /api/Komands/v1/activation (Komands actúa como proxy hacia BP).
        Resultado esperado:
          - HTTP 202 Accepted.
          - Body contiene txn_id (UUID generado por BluePlanet).
          - Header X-Routed-By: BLUEPLANET presente.
        ","0","test_regff01_blueplanet_activation_responde_202","tests.feature_flags","2026-07-20","skipped","2026-07-20","TestRutaLegacyBluePlanet","test_feature_flags","",""
"PV-CAN: Cancelación encola baja — combinaciones VNO × OLT faltantes.","4","test_can_matriz_cancelacion_exitosa[ids4-CVTR-OLT-VAL-003-True-CVTR/Huawei-MA5600T]","tests.api","2026-07-20","passed","2026-07-20","","test_cancel_order","",""
"PASO 5 — Swap ONT: serial original -> serial nuevo (device-modification).","4","test_e2e_05_cambio_dispositivo[Nokia-ENTEL]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Token con VNO desconocida.

        Resultado esperado: HTTP 403.
        ","3","test_rst08_vno_no_autorizada_devuelve_403","tests.api","2026-07-20","passed","2026-07-20","TestResetSinAutorizacion","test_reset_ont","",""
"PASO 2 — Consultar estado Alta.","3","test_e2e_02_estado_alta[Huawei-GTD]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Verificar que transaction_listener almacena el payload JSON
        exacto que fue enviado a ServiceNow (para auditoría y reintentos).

        Resultado esperado: payload_sent no es NULL. Contiene txn_id, status, steps.
        ","0","test_db12_transaction_listener_contiene_payload_completo","tests.api","2026-07-20","skipped","2026-07-20","TestTransactionListener","test_database","",""
"
        ESCENARIO: Token con VNO desconocida.

        Resultado esperado: HTTP 403.
        ","3","test_ont08_vno_no_autorizada_devuelve_403","tests.api","2026-07-20","passed","2026-07-20","TestSwapSinAutorizacion","test_device_modification","",""
"
        ESCENARIO: Reset válido → status inicial es PENDING.

        Resultado esperado: campo status == ""PENDING"".
        ","4","test_rst14_respuesta_contiene_status_pending","tests.api","2026-07-20","passed","2026-07-20","TestResetRespuesta","test_reset_ont","",""
"PV-CAN: Transacción en progreso → 409 KMD-3003 — combinaciones VNO × OLT faltantes.","4","test_can_matriz_txn_en_progreso_409[ids7-ENTEL-OLT-SCL-011-True-ENTEL/Huawei-MA5800]","tests.api","2026-07-20","passed","2026-07-20","","test_cancel_order","",""
"PV-MOD: Modificación — combinaciones VNO × OLT × operación faltantes en la matriz.","4","test_mod_matriz[PV-MOD-237-ENTEL-OLT-SCL-010-False-BLOCK]","tests.api","2026-07-20","passed","2026-07-20","","test_modification","",""
"
        ESCENARIO: Consulta válida — verificar contrato de respuesta.

        La respuesta debe incluir: access_id, ont_serial, status, olt_name, source.
        Estos campos los consume el FlowDesigner de ServiceNow.

        Resultado esperado: HTTP 200 con todos los campos presentes.
        ","4","test_qry02_respuesta_contiene_campos_obligatorios[DTV[05]]","tests.api","2026-07-20","passed","2026-07-20","TestConsultaAcceso","test_queries","",""
"PV-BAJ: ONT no encontrado (KMD-2002) — combinaciones VNO × OLT faltantes.","4","test_baj_matriz_ont_not_found[PV-BAJ-192-CVTR-OLT-VAL-001-False]","tests.api","2026-07-20","passed","2026-07-20","","test_deactivation","",""
"
        ESCENARIO: Token con formato inválido (no es un JWT).

        Resultado esperado: HTTP 401.
        ","2","test_act09_token_malformado_devuelve_401","tests.api","2026-07-20","passed","2026-07-20","TestActivacionSinAutenticacion","test_activation","",""
"PASO 4 — Consultar estado Modificacion.","4","test_e2e_04_estado_modificacion[Nokia-CVTR]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Token JWT con fecha de expiración pasada.

        Resultado esperado: HTTP 401.
        ","3","test_baj06_token_expirado_devuelve_401","tests.api","2026-07-20","passed","2026-07-20","TestBajaSinAutenticacion","test_deactivation","",""
"PV-PAR-303: Paridad Cambio de ONT FTTH ClaroVTR/Nokia — Komands ≡ BluePlanet.","0","test_par303_cvtr_nokia_cambio_ont_paridad_komands_blueplanet","tests.api","2026-07-20","skipped","2026-07-20","TestParidadCVTRNokia","test_par_provision","",""
"
        ESCENARIO: Reset Nokia FTTH — VNO ClaroVTR.

        Resultado esperado: HTTP 202.
        ","4","test_rst03_nokia_ftth_clarovtr_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestResetValido","test_reset_ont","",""
"
        ESCENARIO: Usuario con rol AUDITOR consulta GET /audit-log.

        El audit_log registra todas las acciones de usuarios (quién hizo
        qué, cuándo, desde qué IP). El AUDITOR existe específicamente
        para revisar esto — requerimiento de ciberseguridad ON·NET.
        Retención: 365 días (docs/04_modelo_datos.md).

        Resultado esperado: HTTP 200 OK
        ","3","test_rbac06_auditor_puede_ver_audit_log","tests.security","2026-07-20","passed","2026-07-20","TestRBAC","test_rbac","",""
"PASO 2 — Consultar estado Alta.","3","test_e2e_02_estado_alta[Nokia-Entel]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
"
        ESCENARIO: Modificación válida → el status inicial es PENDING.

        La modificación es asíncrona — el estado final llega por callback.

        Resultado esperado: campo status == ""PENDING"".
        ","4","test_mod16_respuesta_contiene_status_pending","tests.api","2026-07-20","passed","2026-07-20","TestModificacionRespuesta","test_modification","",""
"
        ESCENARIO: Activación Nokia SSAA grupo B — internet empresarial GPON.

        El grupo B configura un service-port con banda garantizada media.
        Diferente del grupo A (básico) en el perfil de QoS y CVLAN.

        Resultado esperado: HTTP 202.
        ","4","test_act18_nokia_ssaa_grupo_b_devuelve_202","tests.api","2026-07-20","passed","2026-07-20","TestActivacionSSAAGruposExtendidos","test_activation","",""
"
        ESCENARIO: Flag OFF solo para operación 'unsubscription'.

        Precondición:
          - feature_flag(enabled=TRUE, operation=NULL)       ← activación ON
          - feature_flag(enabled=FALSE, operation='unsub')   ← baja OFF
        Acción: POST /unsubscription con VNO-03 ENTEL.
        Resultado esperado: BluePlanet procesa solo la baja. Activación sigue en Komands.
        ","0","test_flg02b_flag_off_para_operacion_especifica","tests.feature_flags","2026-07-20","skipped","2026-07-20","TestFlagOff","test_feature_flags","",""
"PASO 3 — Cambio Plan Comercial 100M/20M -> 200M/50M (service-modification).","3","test_e2e_03_modificacion[Nokia-VTR]","tests.e2e","2026-07-20","passed","2026-07-20","TestLifecycleFTTHAllVNOs","test_lifecycle_ftth_all_vnos","",""
